Episode,User_Distinct_1,Assistant_Distinct_1,Distinct_1
Episode-1,0.5299625468164794,0.7785234899328859,0.5168374816983895
Episode-100,0.5606060606060606,0.6222910216718266,0.5008517887563884
Episode-1029,0.26204169662113586,0.46994535519125685,0.26010244735344334
Episode-1030,0.39065817409766457,0.5115303983228512,0.3634920634920635
Episode-1032,0.3939592908732764,0.4814159292035398,0.3635057471264368
Episode-1033,0.2996375352396295,0.45996275605214154,0.28344370860927154
Episode-1034,0.40396210163652024,0.46422628951747086,0.35925085130533485
Episode-1035,0.48527131782945737,0.5070422535211268,0.414
Episode-1040,0.5059422750424448,0.6932515337423313,0.49069148936170215
Episode-1044,0.4527972027972028,0.6177606177606177,0.4416365824308063
Episode-105,0.484149855907781,0.6853932584269663,0.45756880733944955
Episode-1056,0.5157657657657657,0.5446153846153846,0.45253576072821844
Episode-1068,0.5024390243902439,0.5674157303370787,0.4556135770234987
Episode-1079,0.8421052631578947,0.8309859154929577,0.7888888888888889
Episode-108,0.5220125786163522,0.6455026455026455,0.48
Episode-1080,0.5015479876160991,0.6196078431372549,0.4826989619377163
Episode-1084,0.4941569282136895,0.5472972972972973,0.43528283796740175
Episode-109,0.5526315789473685,0.6887417218543046,0.5100775193798449
Episode-1095,1.0,0.7974683544303798,0.8095238095238095
Episode-1096,0.5421903052064632,0.7631578947368421,0.5260663507109005
Episode-1110,0.4819532908704883,0.5372168284789643,0.4205128205128205
Episode-1113,0.49333333333333335,0.6954545454545454,0.4671641791044776
Episode-1114,0.44538706256627786,0.56656346749226,0.4218009478672986
Episode-112,0.42787878787878786,0.6013986013986014,0.4014401440144014
Episode-113,0.505307855626327,0.5727848101265823,0.4485387547649301
Episode-115,0.42810457516339867,0.5540540540540541,0.394273127753304
Episode-116,0.5290322580645161,0.7070063694267515,0.5032154340836013
Episode-1160,0.3888255416191562,0.5337837837837838,0.3641933287950987
Episode-1161,0.6419753086419753,0.5902004454342984,0.51875808538163
Episode-1167,0.4972375690607735,0.6491228070175439,0.47946859903381644
Episode-1168,0.39864864864864863,0.5694444444444444,0.38108882521489973
Episode-1170,0.47690217391304346,0.5675105485232067,0.44214876033057854
Episode-1174,0.37509266123054114,0.5743707093821511,0.3661814109742441
Episode-1180,0.5331695331695332,0.5496894409937888,0.4554183813443073
Episode-1183,0.4311440677966102,0.5428571428571428,0.39335394126738793
Episode-1185,0.4574961360123648,0.5798045602605864,0.42452830188679247
Episode-1191,0.47013782542113325,0.5966666666666667,0.42917103882476393
Episode-1196,0.5083179297597042,0.5773195876288659,0.4651442307692308
Episode-120,0.5164319248826291,0.6742424242424242,0.4883720930232558
Episode-1203,0.47058823529411764,0.6652719665271967,0.44189016602809705
Episode-1207,0.4176829268292683,0.5297504798464492,0.3787375415282392
Episode-1219,0.35765673175745116,0.4848966613672496,0.3312621359223301
Episode-1229,0.3878504672897196,0.4793233082706767,0.3573487031700288
Episode-123,0.483695652173913,0.6014492753623188,0.42995169082125606
Episode-1232,0.35037593984962406,0.45467032967032966,0.32215743440233235
Episode-1242,0.5093632958801498,0.6971428571428572,0.48519040902679833
Episode-1243,0.44954128440366975,0.6376146788990825,0.4272608125819135
Episode-1249,0.4585858585858586,0.6423611111111112,0.44189016602809705
