Episode,User_Distinct_1,Assistant_Distinct_1,Distinct_1
DM_20250306-135826_Interview,0.3978102189781022,0.3176923076923077,0.28314606741573034
DM_20250312-145103_Interview,0.46499477533960293,0.2925445705024311,0.29849383842994065
DM_20250312-151613_Interview,0.3968978102189781,0.32086761406133135,0.28647759967118785
DM_20250312-154300_Interview,0.44559585492227977,0.29819494584837547,0.2885106382978723
DM_20250312-160921_Interview,0.2646321070234114,0.22663387210119465,0.1874761359297442
DM_20250312-172958_Interview,0.4462809917355372,0.3,0.29718369062631356
DM_20250312-175504_Interview,0.4648936170212766,0.3322784810126582,0.3225635593220339
DM_20250312-182025_Interview,0.4720758693361433,0.30737365368682684,0.30565862708719854
DM_20250312-184417_Interview,0.41009463722397477,0.2798251093066833,0.271523178807947
DM_20250312-191602_Interview,0.467843631778058,0.30501274426508074,0.3
DM_20250312-193915_Interview,0.46174863387978143,0.29686304514154555,0.2927905836194213
DM_20250312-200847_Interview,0.46313603322949115,0.29916476841306,0.29736842105263156
DM_20250312-203320_Interview,0.38326693227091635,0.26804733727810653,0.25195246179966047
DM_20250312-210855_Interview,0.38645111624326406,0.27045454545454545,0.2579274272638117
DM_20250312-214238_Interview,0.4214214214214214,0.2654434250764526,0.2638572513287775
DM_20250312-221351_Interview,0.1790341578327444,0.17124875786684332,0.12971613366870283
DM_20250312-233210_Interview,0.4721189591078067,0.3137755102040816,0.30610186585980836
DM_20250312-235953_Interview,0.47549668874172185,0.31562819203268644,0.31141868512110726
DM_20250313-002255_Interview,0.3738450604122246,0.28521617852161785,0.26399155227032733
DM_20250313-005318_Interview,0.4626865671641791,0.29945269741985925,0.3105872622001654
DM_20250313-012001_Interview,0.4125560538116592,0.32739938080495357,0.2973384030418251
DM_20250313-014758_Interview,0.4523364485981308,0.32794830371567046,0.30719237435008667
DM_20250313-021315_Interview,0.4345132743362832,0.3050314465408805,0.29766860949208995
DM_20250313-024039_Interview,0.3281795511221945,0.26830543933054396,0.23717130456982385
DM_20250313-032536_Interview,0.4212358572671889,0.3360323886639676,0.30201342281879195
DM_20250313-035214_Interview,0.4375,0.3194444444444444,0.30541666666666667
DM_20250313-041904_Interview,0.47322540473225405,0.3128390596745027,0.3137768465165008
DM_20250313-044329_Interview,0.39104024297646167,0.29506990434142755,0.2739162929745889
DM_20250313-051233_Interview,0.427115987460815,0.29735525375268046,0.29121495327102803
DM_20250313-054006_Interview,0.4440333024976873,0.30808080808080807,0.29063640048642075
DM_20250313-060648_Interview,0.44240400667779634,0.29646902065289804,0.2949240459429418
DM_20250313-063540_Interview,0.46432889963724305,0.3101694915254237,0.3029397110114599
DM_20250313-070020_Interview,0.4876140808344198,0.3087843833185448,0.307286166842661
DM_20250313-072430_Interview,0.3953488372093023,0.27878395860284605,0.2695380340395971
DM_20250313-075457_Interview,0.46378378378378377,0.30853563038371185,0.30199818346957313
DM_20250313-082054_Interview,0.46621621621621623,0.3248407643312102,0.31413612565445026
DM_20250313-084757_Interview,0.42462311557788945,0.3055555555555556,0.2885345482156416
DM_20250313-091611_Interview,0.4119601328903654,0.2948387096774194,0.27705156136528686
DM_20250313-094834_Interview,0.4201127819548872,0.29153605015673983,0.28376068376068375
DM_20250313-101443_Interview,0.4700854700854701,0.31007137192704204,0.30996813837050524
DM_20250313-103940_Interview,0.4035228182546037,0.2821656050955414,0.2642781128059596
DM_20250313-111105_Interview,0.17769130998702984,0.17678193366266762,0.13911016125898581
DM_20250313-122155_Interview,0.4379496402877698,0.3029259896729776,0.30255057167985927
DM_20250313-124733_Interview,0.4602409638554217,0.31239804241435565,0.29815175097276264
DM_20250313-131405_Interview,0.4583808437856328,0.31811023622047246,0.304145319049837
DM_20250313-133910_Interview,0.39466666666666667,0.30787977254264826,0.28225806451612906
DM_20250313-141135_Interview,0.16967764789231315,0.11712408194820255,0.1121996303142329
DM_20250313-153233_Interview,0.4178595773687798,0.2694946974422957,0.28013029315960913
DM_20250313-160541_Interview,0.22431668237511782,0.18618499404525604,0.15233785822021115
DM_20250313-174338_Interview,0.44120603015075377,0.2997711670480549,0.29575021682567215
DM_20250313-181027_Interview,0.44617092119866814,0.31464435146443515,0.30104961832061067
DM_20250313-183641_Interview,0.42232142857142857,0.32644017725258495,0.301535974130962
DM_20250313-190204_Interview,0.4416826003824092,0.3242224316682375,0.29805410536307547
DM_20250313-192932_Interview,0.4387931034482759,0.31092436974789917,0.2990726429675425
DM_20250313-195826_Interview,0.42089093701996927,0.31744868035190615,0.2970742685671418
DM_20250313-202652_Interview,0.42782969885773625,0.32514332514332517,0.29532967032967034
DM_20250313-205138_Interview,0.4893842887473461,0.31923714759535654,0.32774674115456237
DM_20250313-211714_Interview,0.4119629317607414,0.3175287356321839,0.2869329197363319
DM_20250313-214541_Interview,0.43621013133208253,0.31065759637188206,0.297614064462118
DM_20250313-221216_Interview,0.4510556621880998,0.3174474959612278,0.30964912280701756
DM_20250313-224032_Interview,0.4649746192893401,0.32119741100323623,0.3174245835209365
DM_20250313-230546_Interview,0.43705220061412486,0.3029850746268657,0.29477772982304706
DM_20250313-233249_Interview,0.46859421734795614,0.3285351397121084,0.3076923076923077
DM_20250313-235756_Interview,0.48535564853556484,0.30664395229982966,0.298783712321523
DM_20250314-002211_Interview,0.803921568627451,0.65,0.6230366492146597
DM_20250314-002504_Interview,0.5099601593625498,0.3106457242582897,0.31174302264349657
DM_20250314-004854_Interview,0.4494274809160305,0.3028368794326241,0.2949552481692433
DM_20250314-011648_Interview,0.8688524590163934,0.631578947368421,0.6056338028169014
DM_20250314-011956_Interview,0.4028906955736224,0.30529172320217096,0.28554823711739635
DM_20250314-014924_Interview,0.42063492063492064,0.31794871794871793,0.2921168467386955
DM_20250314-021754_Interview,0.4082457558609539,0.3068340306834031,0.2819168850617746
DM_20250314-024748_Interview,0.2562081198265668,0.20253164556962025,0.17518667432510052
DM_20250314-040713_Interview,0.3983673469387755,0.2795629820051414,0.27292340884573896
DM_20250314-044002_Interview,0.4140625,0.2630597014925373,0.26385041551246535
DM_20250314-051050_Interview,0.46614872364039955,0.3133393017009848,0.30822596630327054
DM_20250314-053644_Interview,0.40472560975609756,0.2823151125401929,0.26787582839204743
DM_20250314-060900_Interview,0.44888475836431224,0.3272450532724505,0.30627615062761504
DM_20250314-063629_Interview,0.41633306645316254,0.3097040605643496,0.28830495928941524
DM_20250314-070638_Interview,0.4908200734394125,0.3076233183856502,0.3146997929606625
DM_20250314-073008_Interview,0.4117647058823529,0.2670807453416149,0.2648221343873518
DM_20250314-080238_Interview,0.44569288389513106,0.30023455824863177,0.30293992330634856
DM_20250314-082733_Interview,0.4927685950413223,0.30632911392405066,0.31305155596841616
DM_20250314-085203_Interview,0.4587251828631139,0.3138339920948617,0.30783078307830786
DM_20250314-091639_Interview,0.22138708575333105,0.18763523956723338,0.15141187925998054
DM_20250314-104714_Interview,0.4746922024623803,0.31237721021611004,0.3156089193825043
DM_20250314-110933_Interview,0.40290846877673225,0.3021645021645022,0.29733218588640276
DM_20250314-113658_Interview,0.4191666666666667,0.304,0.28444444444444444
DM_20250314-120656_Interview,0.41323106423777567,0.32579890880748247,0.29836629406706794
DM_20250314-123247_Interview,0.4358744394618834,0.31567328918322296,0.2954729183508488
DM_20250314-125859_Interview,0.3536439665471924,0.24057084607543322,0.23487348734873487
DM_20250314-133750_Interview,0.4528710725893825,0.34551495016611294,0.3168782322519981
DM_20250314-140141_Interview,0.4227910817506193,0.3236677115987461,0.30197024527543226
DM_20250314-142822_Interview,0.43755383290267014,0.3161290322580645,0.30125195618153366
DM_20250314-145625_Interview,0.4611231101511879,0.3256006628003314,0.31223628691983124
DM_20250425-171549_Interview,0.44337811900191937,0.29619377162629756,0.2862887012464817
DM_20250425-174256_Interview,0.43663366336633663,0.3065164923572003,0.2960497114957834
DM_20250425-180816_Interview,0.43250950570342206,0.3047460449625312,0.29649356413670663
DM_20250425-183356_Interview,0.44793713163064836,0.3209013209013209,0.3080260303687636
DM_20250425-185948_Interview,0.44693877551020406,0.31138211382113823,0.3036199095022624
DM_20250425-192409_Interview,0.4414784394250513,0.3093797276853253,0.2931184668989547
DM_20250425-194845_Interview,0.4121160409556314,0.3055091819699499,0.2978902953586498
DM_20250425-201459_Interview,0.4573484069886948,0.34318766066838047,0.34266133637921187
DM_20250425-203858_Interview,0.8170731707317073,0.6402877697841727,0.6425339366515838
DM_20250425-204153_Interview,0.44665461121157324,0.3581757508342603,0.3311720698254364
DM_20250425-211126_Interview,0.4510035419126328,0.3153558052434457,0.29880843263061413
DM_20250425-213754_Interview,0.3770491803278688,0.2917789757412399,0.2698302736404572
DM_20250425-220909_Interview,0.603448275862069,0.4410112359550562,0.4460227272727273
DM_20250425-222213_Interview,0.40970564836913287,0.2964659685863874,0.27719928186714543
DM_20250425-225043_Interview,0.21203319502074688,0.1631156129933636,0.1412857955622985
DM_20250426-015117_Interview,0.43308550185873607,0.3279569892473118,0.2977291841883936
DM_20250426-021712_Interview,0.4319654427645788,0.312807881773399,0.2891791044776119
DM_20250426-024233_Interview,0.5082644628099173,0.33114754098360655,0.3266301035953687
DM_20250426-031055_Interview,0.4627027027027027,0.3214814814814815,0.30637362637362636
DM_20250426-033515_Interview,0.4203045685279188,0.31142857142857144,0.2859538784067086
DM_20250426-040206_Interview,0.6240875912408759,0.3972055888223553,0.4
DM_20250426-041435_Interview,0.370633893919793,0.27465596330275227,0.25379939209726443
DM_20250426-044926_Interview,0.43931795386158473,0.32610508757297746,0.3028233151183971
DM_20250426-051418_Interview,0.4338919925512104,0.31814483319772174,0.30004342162396874
DM_20250426-054045_Interview,0.23161645610625203,0.1805203045685279,0.15451194101618848
DM_20250426-065703_Interview,0.4110576923076923,0.2735674676524954,0.2723789620341345
DM_20250426-072813_Interview,0.4442361761949391,0.32730263157894735,0.30924222514235655
DM_20250426-075428_Interview,0.5403726708074534,0.43452380952380953,0.4148936170212766
DM_20250426-080834_Interview,0.5057692307692307,0.35294117647058826,0.372829417773238
DM_20250426-082857_Interview,0.410752688172043,0.3108399138549892,0.2883787661406026
DM_20250426-085818_Interview,0.8412698412698413,0.55,0.541871921182266
DM_20250426-090112_Interview,0.473953013278856,0.30243519245875883,0.2997335701598579
DM_20250426-092820_Interview,0.5248756218905473,0.40126382306477093,0.3827418232428671
DM_20250426-100032_Interview,0.4726315789473684,0.327991452991453,0.3340402969247084
DM_20250426-102610_Interview,0.39742489270386266,0.2576900754497969,0.2468836565096953
DM_20250426-110108_Interview,0.4743169398907104,0.32976973684210525,0.3153449084936649
DM_20250426-112538_Interview,0.46688382193268185,0.3043824701195219,0.3056066176470588
DM_20250426-115019_Interview,0.44362969752520626,0.3033210332103321,0.29517579721995096
DM_20250426-121559_Interview,0.43944353518821605,0.3363939899833055,0.31446280991735537
DM_20250426-124359_Interview,0.391156462585034,0.29205753595997497,0.27109807754969045
DM_20250426-131249_Interview,0.5075949367088608,0.31306715063520874,0.3287526427061311
DM_20250426-133603_Interview,0.5077105575326216,0.3134715025906736,0.32033983008495753
DM_20250426-140057_Interview,0.4831168831168831,0.3018414731785428,0.30906389301634474
DM_20250426-142528_Interview,0.20950704225352113,0.18185117967332123,0.14620196604110813
DM_20250426-155200_Interview,0.49548532731376976,0.33212996389891697,0.3410230692076229
DM_20250426-161454_Interview,0.4337231968810916,0.31922099915325997,0.29859537834164024
DM_20250426-164126_Interview,0.4661508704061896,0.3153846153846154,0.31533847472150817
DM_20250426-170932_Interview,0.3882099209202013,0.27472527472527475,0.2651039947177286
DM_20250426-174355_Interview,0.4897400820793434,0.31334459459459457,0.3044386422976501
DM_20250426-180656_Interview,0.4401064773735581,0.29089709762532984,0.2856602345819145
DM_20250426-183445_Interview,0.3538175046554935,0.26136363636363635,0.24829427469593593
DM_20250426-191205_Interview,0.6421404682274248,0.3989769820971867,0.4318840579710145
DM_20250426-192303_Interview,0.28006947459834997,0.19736373352333453,0.1776908023483366
DM_20250426-204110_Interview,0.31957547169811323,0.23292049540551338,0.21147892355322695
DM_20250426-215913_Interview,0.39649122807017545,0.27548387096774196,0.25427509293680295
DM_20250426-223017_Interview,0.46810933940774485,0.3062730627306273,0.30479102956167176
DM_20250426-225436_Interview,0.41899441340782123,0.28205128205128205,0.2762175613224316
DM_20250426-232536_Interview,0.23916469661150513,0.2048070412999323,0.1605972323379461
DM_20250427-045715_Interview,0.390282131661442,0.3046132971506106,0.27345454545454545
DM_20250427-052809_Interview,0.42454394693200664,0.2793522267206478,0.28311011904761907
DM_20250427-055904_Interview,0.3798239675016926,0.26548672566371684,0.2703497875122589
DM_20250427-063510_Interview,0.45172719220549157,0.31446059678653404,0.3103448275862069
DM_20250427-070336_Interview,0.42930591259640105,0.3157547791694133,0.294709388971684
DM_20250427-073238_Interview,0.4049586776859504,0.3032345013477089,0.28454706927175843
DM_20250427-080037_Interview,0.40536512667660207,0.2933591231463572,0.28309713100587625
DM_20250427-083016_Interview,0.46940822467402205,0.29679595278246207,0.3069170865781035
DM_20250427-085605_Interview,0.8448275862068966,0.6065573770491803,0.6111111111111112
DM_20250427-085854_Interview,0.4415954415954416,0.31020408163265306,0.3216920806689621
DM_20250427-092438_Interview,0.44510978043912175,0.26715867158671586,0.2629310344827586
DM_20250427-095421_Interview,0.4727488151658768,0.31973355537052456,0.31149144254278727
DM_20250427-101833_Interview,0.4204809930178433,0.28419654714475434,0.2815742397137746
DM_20250427-105006_Interview,0.5143953934740882,0.3467966573816156,0.3341404358353511
DM_20250427-110824_Interview,0.8833333333333333,0.6568047337278107,0.62882096069869
DM_20250427-111116_Interview,0.448501872659176,0.31298299845440497,0.3094834885690093
DM_20250427-113824_Interview,0.447887323943662,0.30370942812983,0.30309453158117844
DM_20250427-120522_Interview,0.44570837642192346,0.2994440031771247,0.29649595687331537
DM_20250427-123219_Interview,0.48108747044917255,0.305635838150289,0.3112107623318386
DM_20250427-125714_Interview,0.4247258225324028,0.31793687451886066,0.29626411815812337
DM_20250427-132321_Interview,0.7197452229299363,0.6481481481481481,0.5656836461126006
DM_20250427-132719_Interview,0.4433094994892748,0.3060200668896321,0.29977011494252875
DM_20250427-135312_Interview,0.3992753623188406,0.3088888888888889,0.29010989010989013
DM_20250427-142047_Interview,0.48242811501597443,0.29853181076672103,0.31362586605080833
DM_20250427-144510_Interview,0.46825396825396826,0.325487012987013,0.31173131504257334
DM_20250427-150925_Interview,0.39863842662632376,0.30567081604426005,0.282514450867052
DM_20250427-153721_Interview,0.45187165775401067,0.2931379080612925,0.2920320243995425
DM_20250427-160614_Interview,0.41968325791855204,0.31031390134529147,0.28714357178589295
DM_20250427-163123_Interview,0.4129353233830846,0.27941176470588236,0.27091043671354553
DM_20250427-170136_Interview,0.5121602288984263,0.3137254901960784,0.31905546403075236
DM_20250427-172402_Interview,0.43940795559666973,0.3271852445870088,0.30584192439862545
DM_20250427-175121_Interview,0.493993993993994,0.37404580152671757,0.34228650137741046
DM_20250427-181342_Interview,0.3926332288401254,0.2910547396528705,0.27217015140591205
DM_20250427-184530_Interview,0.45629965947786605,0.31626754748142033,0.31261950286806883
DM_20250427-190932_Interview,0.4028892455858748,0.30800542740841247,0.28602941176470587
DM_20250427-193724_Interview,0.44432989690721647,0.3077544426494346,0.29981884057971014
DM_20250427-200206_Interview,0.40364963503649637,0.29673202614379085,0.2810344827586207
DM_20250427-203136_Interview,0.3371104815864023,0.24389051808406648,0.2303857255313566
DM_20250427-211417_Interview,0.3909433962264151,0.2928529924462522,0.2659225213394616
DM_20250427-214525_Interview,0.4162399414776884,0.3022260273972603,0.29980276134122286
DM_20250427-221558_Interview,0.4050073637702504,0.2925675675675676,0.27448907681465823
DM_20250427-224455_Interview,0.48398576512455516,0.3383177570093458,0.3298484056455829
DM_20250427-231043_Interview,0.4860606060606061,0.31981981981981983,0.3152454780361757
DM_20250427-233442_Interview,0.47477744807121663,0.30918727915194344,0.3201119925338311
DM_20250427-235930_Interview,0.4100346020761246,0.31545741324921134,0.28795379537953797
DM_20250428-002857_Interview,0.48627450980392156,0.32142857142857145,0.3261070110701107
DM_20250428-005326_Interview,0.3225806451612903,0.25426829268292683,0.2322260167649798
DM_20250428-012836_Interview,0.35509660226515655,0.2708108108108108,0.2447030737093405
DM_20250428-020343_Interview,0.4812433011789925,0.3443181818181818,0.33976833976833976
DM_20250428-022805_Interview,0.4491341991341991,0.3330380868024801,0.3054067218704335
DM_20250428-025056_Interview,0.4657534246575342,0.2973856209150327,0.29904761904761906
DM_20250428-031608_Interview,0.4062278839348903,0.2965074839629366,0.28764204545454547
DM_20250428-034634_Interview,0.4618249534450652,0.3129713423831071,0.31333333333333335
DM_20250428-041223_Interview,0.28103896103896103,0.21762114537444935,0.1899880810488677
DM_20250428-052121_Interview,0.42048517520215634,0.2647814910025707,0.2618958411390034
DM_20250428-055231_Interview,0.4543610547667343,0.28661971830985916,0.2826267664172901
DM_20250428-061846_Interview,0.4816247582205029,0.30179028132992325,0.3203443588581785
DM_20250428-064335_Interview,0.41055718475073316,0.2998678996036988,0.2883947185545518
DM_20250428-071500_Interview,0.835820895522388,0.6,0.5891089108910891
DM_20250428-071927_Interview,0.46203904555314534,0.3196527229676401,0.30379168570123344
DM_20250428-074346_Interview,0.42989864864864863,0.26907073509015256,0.2791317593297791
DM_20250428-081637_Interview,0.3972602739726027,0.28244746600741655,0.2654774396642183
DM_20250428-084737_Interview,0.3619631901840491,0.28680555555555554,0.25610228593568385
DM_20250428-091756_Interview,0.45652173913043476,0.3090909090909091,0.31208499335989376
DM_20250428-094356_Interview,0.4252336448598131,0.3112927191679049,0.28725165562913907
DM_20250428-101025_Interview,0.37077877325982084,0.2652920962199313,0.2539573296627667
DM_20250428-104612_Interview,0.4941860465116279,0.28773584905660377,0.3111979166666667
DM_20250428-111206_Interview,0.23888036809815952,0.2195738533766703,0.1668216477589734
DM_20250428-122830_Interview,0.3610180843938379,0.31520314547837486,0.2696257038754554
DM_20250428-130033_Interview,0.4232142857142857,0.30867143993635643,0.29112326461926796
DM_20250428-132626_Interview,0.3938584779706275,0.2747584541062802,0.2647431832593532
DM_20250428-140229_Interview,0.42597402597402595,0.3165413533834586,0.3006036217303823
DM_20250428-142927_Interview,0.40574632095304836,0.2709750566893424,0.2660607959887183
DM_20250428-150338_Interview,0.4079295154185022,0.31761006289308175,0.29289572081429166
DM_20250428-153149_Interview,0.5237020316027088,0.4,0.3724007561436673
DM_20250428-154558_Interview,0.5745098039215686,0.41621621621621624,0.43068181818181817
DM_20250428-160817_Interview,0.41754385964912283,0.32918739635157546,0.30008525149190113
DM_20250428-163446_Interview,0.44667370644139387,0.3082644628099174,0.30737134909596664
DM_20250428-165912_Interview,0.3998410174880763,0.29252501471453796,0.26885356780520797
DM_20250428-172852_Interview,0.381635581061693,0.2674638137193203,0.2571237009721757
DM_20250428-180229_Interview,0.45878524945770066,0.31277533039647576,0.30691768826619964
DM_20250428-182802_Interview,0.41216216216216217,0.3014705882352941,0.2923476968796434
DM_20250428-185658_Interview,0.4416195856873823,0.3383458646616541,0.32079021636876764
DM_20250428-192234_Interview,0.8333333333333334,0.7857142857142857,0.68
DM_20250428-192407_Interview,0.4768856447688564,0.3043117744610282,0.3062130177514793
DM_20250428-194728_Interview,0.44598612487611494,0.326271186440678,0.31018730013704887
DM_20250428-201240_Interview,0.4053377814845705,0.28402366863905326,0.27048216385731083
DM_20250428-204221_Interview,0.463855421686747,0.3362658846529814,0.32639920752847945
DM_20250428-210633_Interview,0.4692230070635722,0.32063773250664307,0.32028301886792454
DM_20250428-213133_Interview,0.45698924731182794,0.3067226890756303,0.30283018867924527
DM_20250428-215743_Interview,0.4281984334203655,0.302158273381295,0.29375
DM_20250428-222322_Interview,0.35154826958105645,0.27445168938944875,0.2528494301139772
DM_20250428-225837_Interview,0.45087900723888313,0.3047895500725689,0.2921108742004264
DM_20250428-232528_Interview,0.4209138840070299,0.28867313915857606,0.2720834886321282
DM_20250428-235723_Interview,0.48148148148148145,0.3107890499194847,0.30816714150047486
DM_20250429-002224_Interview,0.41012658227848103,0.3074018126888218,0.28816261458748504
DM_20250429-004952_Interview,0.4596456692913386,0.32109375,0.3127177700348432
DM_20250429-011504_Interview,0.4206128133704735,0.3235533822330888,0.2964409722222222
DM_20250429-014128_Interview,0.45977011494252873,0.3114478114478115,0.29578893962455605
DM_20250429-020455_Interview,0.4099025974025974,0.2793821356615178,0.269018743109151
DM_20250429-023642_Interview,0.4001629991850041,0.299265605875153,0.2796225096120238
DM_20250429-030941_Interview,0.4693140794223827,0.3037156704361874,0.29772837119381346
DM_20250429-033532_Interview,0.42294807370184256,0.3060728744939271,0.2980650473445863
DM_20250429-040356_Interview,0.4364791288566243,0.31027253668763105,0.2901697591788393
DM_20250429-043057_Interview,0.4623243933588761,0.30399348003259985,0.2935323383084577
DM_20250429-045409_Interview,0.5137067938021455,0.33719582850521435,0.3490011750881316
DM_20250429-051641_Interview,0.47396386822529224,0.3054945054945055,0.3074588031222897
DM_20250429-054305_Interview,0.46100691016781836,0.29398663697104677,0.2889830508474576
DM_20250429-060853_Interview,0.41906474820143885,0.3140364789849326,0.291613990729035
DM_20250429-063640_Interview,0.44551845342706503,0.3322554567502021,0.31873684210526315
DM_20250429-070346_Interview,0.47125256673511295,0.3163884673748103,0.3136998254799302
DM_20250429-072950_Interview,0.4654017857142857,0.3006482982171799,0.2990610328638498
DM_20250429-075617_Interview,0.3082502266545784,0.24354527938342968,0.2068319100187461
DM_20250429-093442_Interview,0.4681059862610402,0.2804511278195489,0.2937420178799489
DM_20250429-100224_Interview,0.7916666666666666,0.6134969325153374,0.5702127659574469
DM_20250429-100535_Interview,0.4753410283315845,0.3139083139083139,0.3111607142857143
